,Unnamed: 0,id,Name,Age,Gender,Qualification_type,Job_Type,Race,GPA,Interviewed
5204,5204,5205,Dorey Veldman,34,M,4,Marketing,Asian,3.0,1
5205,5205,5206,Aguie Goalby,22,M,5,Sales,Latino,2.0,1
5206,5206,5207,Reed Coogan,35,M,1,Legal,Latino,2.0,0
5207,5207,5208,Alonzo Smithyman,37,M,5,Marketing,Other,1.0,1
5208,5208,5209,Vite Ortler,23,M,4,Training,Latino,3.0,1
5209,5209,5210,Winthrop McMonies,43,M,4,Sales,Asian,4.0,1
5210,5210,5211,Cassandra Steer,48,F,4,Accounting,White,1.3,0
5211,5211,5212,Pietra Pilsbury,31,F,3,Business Development,Asian,1.3,1
5212,5212,5213,Thalia Aynsley,41,F,4,Sales,Other,0.7,0
5213,5213,5214,Vincents Cucuzza,55,M,1,Research and Development,White,2.0,0
5214,5214,5215,Leta Sircombe,47,F,2,Research and Development,White,0.7,0
5215,5215,5216,Zacherie Shepherd,59,M,5,Sales,Black,3.3,1
5216,5216,5217,Tuckie Haxell,41,M,4,Services,Other,2.0,0
5217,5217,5218,Nisse Hodgen,55,F,2,Training,Black,2.7,1
5218,5218,5219,Lanni Wakeley,45,F,2,Legal,Latino,0.7,1
5219,5219,5220,Davide Vince,26,M,1,Legal,Other,3.7,1
5220,5220,5221,Artie Paramore,50,M,2,Human Resources,Black,3.3,1
5221,5221,5222,Rahel Lippard,25,F,2,Research and Development,Asian,2.0,0
5222,5222,5223,Yance Thackray,40,M,4,Services,Latino,2.7,1
5223,5223,5224,Lucilia Casterot,39,F,3,Human Resources,White,4.0,1
5224,5224,5225,Tarrance Fetherston,42,M,2,Sales,Latino,4.0,1
5225,5225,5226,Christine Siemens,26,F,1,Marketing,Latino,2.3,1
5226,5226,5227,Johnette Botten,57,F,1,Training,Black,2.0,0
5227,5227,5228,Sonya Kneebone,27,F,5,Services,White,3.3,0
5228,5228,5229,Matt Mansuer,59,M,4,Marketing,Asian,2.3,0
5229,5229,5230,Isak Adamowitz,38,M,2,Sales,Asian,2.0,1
5230,5230,5231,Keslie Riping,44,F,1,Product Management,Black,1.7,0
5231,5231,5232,Kennett Glasscoo,56,M,5,Training,Latino,2.3,0
5232,5232,5233,Tamra Alleyn,41,F,5,Training,White,4.0,1
5233,5233,5234,Joelle Cottel,57,F,5,Sales,Other,2.3,0
5234,5234,5235,Robert Sanderson,36,M,3,Product Management,Other,2.0,0
5235,5235,5236,Worthington Cajkler,44,M,2,Human Resources,Other,1.0,1
5236,5236,5237,Kory Le Blanc,24,M,3,Legal,Latino,0.7,0
5237,5237,5238,Susann Yoxen,36,F,2,Engineering,Latino,0.7,1
5238,5238,5239,Cordelia Kolis,42,F,3,Research and Development,Other,1.7,0
5239,5239,5240,Roman Castelletto,37,M,1,Services,Latino,3.7,1
5240,5240,5241,Clyde Fusco,60,M,2,Services,Black,1.3,1
5241,5241,5242,Rickie Paschke,46,F,4,Sales,Black,1.7,0
5242,5242,5243,Amity Billyard,40,F,2,Product Management,Latino,1.3,1
5243,5243,5244,Kalil Whatham,33,M,4,Services,Black,0.0,1
5244,5244,5245,Torre Hawse,42,M,3,Business Development,Other,2.7,1
5245,5245,5246,Tailor Durden,22,M,3,Marketing,White,2.0,1
5246,5246,5247,Winnie Piddick,27,M,3,Business Development,White,1.3,0
5247,5247,5248,Gearard Melledy,29,M,3,Legal,Latino,1.0,1
5248,5248,5249,Bord Bruhnsen,35,M,1,Services,Other,0.7,1
5249,5249,5250,Bartholomeus Barabich,35,M,4,Marketing,Black,2.7,1
5250,5250,5251,Oberon Sysland,45,M,5,Business Development,Other,1.0,0
5251,5251,5252,Karina Coase,43,F,5,Legal,Latino,3.7,1
5252,5252,5253,Viola Verrell,37,F,2,Engineering,Latino,2.3,0
5253,5253,5254,Goober Emblow,59,M,3,Engineering,Latino,2.0,0
5254,5254,5255,Lavinia Guidini,42,F,3,Support,Latino,3.7,0
5255,5255,5256,Frank Weadick,43,M,1,Human Resources,White,1.0,1
5256,5256,5257,Brnaby Ottley,57,M,1,Marketing,Asian,3.0,1
5257,5257,5258,Nita Haruard,52,F,2,Marketing,Black,3.3,0
5258,5258,5259,Dallon Wharfe,51,M,1,Support,Other,1.0,0
5259,5259,5260,Hale Littlefair,21,M,2,Business Development,Latino,3.0,0
5260,5260,5261,Waverly O'Brogan,42,M,4,Sales,Other,2.0,0
5261,5261,5262,Catharine Cicculini,23,F,5,Support,Asian,3.7,1
5262,5262,5263,Cherise Gosswell,55,F,5,Research and Development,White,4.0,0
5263,5263,5264,Sibella Renner,50,F,1,Human Resources,Latino,1.3,0
5264,5264,5265,Lawton Brindle,53,M,3,Sales,Other,2.0,0
5265,5265,5266,Thaddeus Barrington,45,M,1,Services,Asian,2.0,1
5266,5266,5267,Michele Jakolevitch,48,M,3,Sales,Latino,4.0,0
5267,5267,5268,Kennan Spong,26,M,3,Human Resources,Black,2.0,0
5268,5268,5269,Carrol Sheers,37,M,3,Engineering,Black,0.0,0
5269,5269,5270,Krispin Manby,45,M,4,Marketing,Black,0.0,0
5270,5270,5271,Seth Simo,54,M,1,Accounting,Asian,4.0,1
5271,5271,5272,Brittani Strode,53,F,3,Product Management,Latino,3.3,0
5272,5272,5273,Elset Owlner,33,F,3,Human Resources,Black,3.0,0
5273,5273,5274,Dillie Pascoe,24,M,1,Research and Development,Black,1.0,1
5274,5274,5275,Adena Henri,26,F,3,Human Resources,Other,1.7,0
5275,5275,5276,Lionello Drover,45,M,1,Support,Black,3.7,1
5276,5276,5277,Bevan Skerritt,58,M,1,Training,Other,3.0,0
5277,5277,5278,Layton MacBrearty,35,M,3,Business Development,Asian,2.0,0
5278,5278,5279,Oneida Kingsnode,60,F,3,Sales,Asian,1.0,0
5279,5279,5280,Sayer Bernlin,22,M,2,Support,Latino,3.3,0
5280,5280,5281,Niko Jolliffe,35,M,4,Training,Latino,1.7,1
5281,5281,5282,Helen Gretham,28,F,1,Services,Other,3.0,0
5282,5282,5283,Ericha Gliddon,53,F,2,Engineering,Other,1.3,0
5283,5283,5284,Elene Momford,29,F,3,Services,Black,3.0,1
5284,5284,5285,Kenon Pre,52,M,4,Legal,Asian,1.0,1
5285,5285,5286,Sharyl Clausewitz,35,F,3,Business Development,Other,4.0,0
5286,5286,5287,Leicester Shadbolt,39,M,1,Sales,Black,1.0,1
5287,5287,5288,Northrup O' Lone,39,M,4,Support,Other,1.3,0
5288,5288,5289,Tiler Garcia,36,M,5,Training,Asian,2.0,1
5289,5289,5290,Fred Blazdell,39,M,5,Training,Other,1.0,0
5290,5290,5291,Sandro Handaside,45,M,1,Sales,White,0.0,1
5291,5291,5292,Brina Sneddon,22,F,1,Support,Other,0.7,0
5292,5292,5293,Ninon O'Shesnan,35,F,3,Services,Latino,3.0,0
5293,5293,5294,Estevan Wearing,31,M,3,Marketing,Asian,3.0,0
5294,5294,5295,Fields Josofovitz,22,M,3,Engineering,Other,2.0,0
5295,5295,5296,Gibbie Collman,52,M,3,Legal,Other,1.0,1
5296,5296,5297,Alice Dowty,33,F,5,Business Development,Asian,2.3,0
5297,5297,5298,Rollins Turneaux,49,M,5,Marketing,Black,4.0,1
5298,5298,5299,Ferdinanda Crannach,41,F,1,Services,Other,3.0,1
5299,5299,5300,Shelly Janauschek,28,F,2,Sales,Black,1.3,1
5300,5300,5301,Maxine Seamer,47,F,5,Training,White,3.3,1
5301,5301,5302,Elton Pidgeley,21,M,3,Accounting,White,1.3,1
5302,5302,5303,Berty Bowmen,36,M,1,Human Resources,Asian,1.7,0
5303,5303,5304,Marissa Camilleri,22,F,4,Services,Black,3.7,0
5304,5304,5305,Lindsay Valencia,47,F,3,Human Resources,Asian,0.7,1
5305,5305,5306,Kurt Bedingfield,24,M,1,Legal,White,3.3,1
5306,5306,5307,Edmon Grimbleby,39,M,2,Training,White,0.7,0
5307,5307,5308,Griffy Jelkes,29,M,4,Research and Development,White,2.7,0
5308,5308,5309,Celeste McLise,43,F,4,Research and Development,Latino,0.0,1
5309,5309,5310,Ralph Clayhill,49,M,2,Marketing,Other,4.0,0
5310,5310,5311,Lisha Pariso,38,F,1,Accounting,Asian,2.7,1
5311,5311,5312,Margaux Rayworth,48,F,3,Legal,Latino,0.0,0
5312,5312,5313,Andrey Presidey,27,M,5,Training,Black,2.3,0
5313,5313,5314,Kath Bell,27,F,3,Human Resources,Other,3.3,0
5314,5314,5315,Lin Snadden,56,M,2,Sales,Other,3.7,1
5315,5315,5316,Courtenay McIlvaney,37,F,1,Marketing,Asian,2.0,0
5316,5316,5317,Kat Hargrave,37,F,3,Accounting,Asian,2.3,0
5317,5317,5318,Constantine Faux,40,F,5,Services,Latino,1.3,0
5318,5318,5319,Loralyn Oakes,51,F,5,Marketing,Asian,2.3,0
5319,5319,5320,Avis Dobrowolski,31,F,4,Human Resources,White,2.7,0
5320,5320,5321,Gardiner McLaughlan,57,M,1,Legal,Latino,3.7,1
5321,5321,5322,Tanny Stidever,28,M,5,Legal,White,1.0,0
5322,5322,5323,Emilie Kneale,46,F,3,Training,Black,1.7,0
5323,5323,5324,Sergei Daulton,45,M,4,Services,Black,1.0,1
5324,5324,5325,Hedwiga Sinderland,53,F,5,Product Management,Black,2.0,0
5325,5325,5326,Lamar Polotti,42,M,5,Human Resources,Other,2.7,0
5326,5326,5327,Vanni Dovinson,42,F,1,Sales,Asian,3.0,1
5327,5327,5328,Antony Lynam,44,M,2,Support,Black,3.0,1
5328,5328,5329,Joanna Duthie,32,F,5,Services,White,1.0,1
5329,5329,5330,Dallas Andreia,23,M,3,Research and Development,Latino,2.7,0
5330,5330,5331,Lucila Youll,49,F,3,Support,White,2.0,1
5331,5331,5332,Channa Creaser,53,F,3,Sales,Asian,3.3,0
5332,5332,5333,Cherida Crose,22,F,2,Business Development,Latino,3.0,0
5333,5333,5334,Hayyim Ironmonger,30,M,3,Accounting,White,2.3,1
5334,5334,5335,Rianon Bredee,28,F,2,Engineering,Black,0.7,0
5335,5335,5336,Anatollo Eynald,34,M,5,Business Development,Black,3.0,0
5336,5336,5337,Sabina Knudsen,54,F,1,Services,Latino,3.0,0
5337,5337,5338,Ray Gouldthorp,48,M,4,Human Resources,Other,2.3,1
5338,5338,5339,Irvine Colmore,54,M,1,Legal,Latino,2.0,1
5339,5339,5340,Gracie Shorton,30,F,2,Engineering,Black,4.0,0
5340,5340,5341,Fanya Mcasparan,26,F,3,Sales,White,1.3,0
5341,5341,5342,Victor Cato,32,M,3,Support,Other,3.0,1
5342,5342,5343,Jasun Sircombe,33,M,5,Services,Asian,4.0,1
5343,5343,5344,Sargent Line,54,M,3,Legal,Black,2.3,1
5344,5344,5345,Emmett Simchenko,25,M,3,Product Management,Other,2.7,1
5345,5345,5346,Shem Restill,41,M,3,Legal,Black,1.0,1
5346,5346,5347,Thelma Halpeine,37,F,5,Engineering,White,4.0,0
5347,5347,5348,Paulie Neighbour,24,M,3,Marketing,Other,1.3,1
5348,5348,5349,Arliene Boon,47,F,1,Legal,White,0.7,0
5349,5349,5350,Guenna Zorzutti,39,F,2,Sales,Asian,3.3,1
5350,5350,5351,Carma Premble,58,F,1,Business Development,Asian,3.3,0
5351,5351,5352,Angel Strete,36,F,3,Research and Development,Latino,0.0,0
5352,5352,5353,Boonie Verry,27,M,4,Engineering,Other,2.7,0
5353,5353,5354,Ugo Shone,33,M,4,Accounting,Asian,1.7,0
5354,5354,5355,Jacinda Rosenbloom,53,F,1,Human Resources,Black,1.3,1
5355,5355,5356,Gusella Braycotton,39,F,4,Sales,White,4.0,0
5356,5356,5357,Fernanda Tomczynski,38,F,3,Services,Latino,2.0,0
5357,5357,5358,Beatrice Mawdsley,38,F,4,Human Resources,Black,1.0,0
5358,5358,5359,Reagan Bonnette,39,M,2,Research and Development,Black,3.3,0
5359,5359,5360,Krysta Croose,22,F,2,Marketing,Black,3.0,1
5360,5360,5361,Audra O'Kielt,27,F,2,Sales,Black,0.7,1
5361,5361,5362,Deidre Rennocks,54,F,5,Research and Development,Black,1.7,1
5362,5362,5363,Anna-diana Dawbury,60,F,4,Product Management,White,0.0,0
5363,5363,5364,Marc Rodden,50,M,3,Engineering,White,2.0,0
5364,5364,5365,Linnell Troak,59,F,4,Business Development,Black,1.7,1
5365,5365,5366,Baird Demcak,40,M,2,Accounting,Black,1.7,1
5366,5366,5367,Clarine Berzons,55,F,3,Sales,Other,1.0,1
5367,5367,5368,Sayres Mattisssen,29,M,3,Marketing,Other,4.0,0
5368,5368,5369,Carmine Stephenson,38,M,3,Engineering,Black,1.0,0
5369,5369,5370,Rickey Ferrotti,48,M,4,Support,White,2.7,1
5370,5370,5371,Kerry O'Dulchonta,30,F,1,Legal,Asian,3.0,0
5371,5371,5372,Dionisio Habercham,32,M,4,Services,Latino,2.3,0
5372,5372,5373,Talbot Dalton,45,M,5,Services,Black,1.3,1
5373,5373,5374,Dav Roberson,47,M,5,Product Management,Latino,0.0,1
5374,5374,5375,Belvia Toogood,39,F,2,Business Development,Black,3.3,0
5375,5375,5376,Maud Matzaitis,24,F,4,Legal,White,4.0,0
5376,5376,5377,Ax Giorgio,48,M,3,Sales,Other,1.7,1
5377,5377,5378,Alon Meredyth,34,M,3,Product Management,Latino,1.0,1
5378,5378,5379,Kerrill Bagehot,54,F,4,Engineering,Other,1.0,0
5379,5379,5380,Gordy Bloom,58,M,4,Accounting,Black,0.0,0
5380,5380,5381,Hewet Erb,49,M,5,Accounting,Black,3.3,0
5381,5381,5382,Delmer Whatson,33,M,5,Sales,Other,3.0,0
5382,5382,5383,Joyous Peres,45,F,5,Product Management,Black,4.0,0
5383,5383,5384,Tabbitha Rome,42,F,1,Support,White,1.7,0
5384,5384,5385,Lurline Cosyns,29,F,3,Business Development,Other,4.0,0
5385,5385,5386,Mattias Johanning,41,M,2,Human Resources,Black,4.0,0
5386,5386,5387,Basia McConway,44,F,2,Sales,Latino,2.3,0
5387,5387,5388,Guilbert Napleton,36,M,3,Product Management,Other,0.0,1
5388,5388,5389,Austine Weldrick,51,F,2,Legal,Asian,0.7,0
5389,5389,5390,Aeriel Missington,36,F,4,Training,Black,1.3,0
5390,5390,5391,Arlen Darragh,32,M,2,Research and Development,Latino,1.7,1
5391,5391,5392,Vitia Samet,25,F,1,Services,Latino,2.3,1
5392,5392,5393,Sharlene Thripp,58,F,3,Business Development,Latino,3.3,1
5393,5393,5394,Zebulon Colbron,44,M,4,Services,Asian,4.0,1
5394,5394,5395,Elwira Hargreaves,30,F,3,Services,White,2.0,1
5395,5395,5396,Emeline Natte,22,F,3,Engineering,Black,0.7,1
5396,5396,5397,Kennedy MacCallum,52,M,2,Sales,Latino,2.3,0
5397,5397,5398,Gerek Clayhill,54,M,2,Research and Development,Other,2.0,1
5398,5398,5399,Clim Brisard,42,M,5,Business Development,Latino,3.3,0
5399,5399,5400,Jamey Glen,53,M,2,Sales,Latino,0.0,0
5400,5400,5401,Dayna Tolomio,23,F,3,Services,White,1.3,1
5401,5401,5402,Jerrold Isaaksohn,55,M,4,Sales,Black,0.0,1
5402,5402,5403,Lenka Landers,53,F,1,Legal,Asian,3.3,0
5403,5403,5404,Constantin Molloy,35,M,5,Product Management,Latino,4.0,0
5404,5404,5405,Garry Henbury,58,M,1,Product Management,Black,1.0,0
5405,5405,5406,Mart Davidovsky,59,M,2,Engineering,Asian,1.7,1
5406,5406,5407,Elisha Champniss,48,M,4,Training,Asian,2.7,1
5407,5407,5408,Welsh Pilsworth,54,M,5,Research and Development,Other,3.0,1
5408,5408,5409,Sullivan Spencelayh,53,M,2,Human Resources,Latino,2.3,0
5409,5409,5410,Scot Wind,43,M,1,Human Resources,Latino,0.0,0
5410,5410,5411,Charles Marjanovic,24,M,1,Support,Asian,3.0,1
5411,5411,5412,Nikolaus Bosnell,56,M,1,Training,Asian,4.0,1
5412,5412,5413,Franni McGillreich,52,F,4,Support,Black,2.0,0
5413,5413,5414,Edna Kach,23,F,1,Engineering,Asian,1.7,1
5414,5414,5415,Coletta Monery,53,F,4,Business Development,White,2.0,0
5415,5415,5416,Denna Emms,53,F,3,Support,Asian,0.0,0
5416,5416,5417,Levon Fairbank,37,M,1,Services,Black,2.0,0
5417,5417,5418,Ram Devennie,40,M,5,Research and Development,Other,1.0,0
5418,5418,5419,Baxter Wilby,39,M,4,Marketing,Asian,2.0,1
5419,5419,5420,Bernette Treneer,48,F,4,Support,Other,1.3,1
5420,5420,5421,Karlens Clemmensen,43,M,3,Support,Latino,2.0,1
5421,5421,5422,Ginny Bourrel,34,F,1,Sales,White,2.0,1
5422,5422,5423,Adham Colliar,40,M,5,Legal,Other,3.3,1
5423,5423,5424,Delmer Keel,43,M,2,Legal,Latino,2.3,1
5424,5424,5425,Sarajane Haddrill,52,F,3,Training,Latino,0.7,0
5425,5425,5426,Ketti Mc Mechan,21,F,3,Business Development,Other,1.0,1
5426,5426,5427,Sharl Croxford,25,F,4,Human Resources,Black,3.3,0
5427,5427,5428,Oberon Becks,51,M,5,Services,Other,3.0,0
5428,5428,5429,Hasheem Beech,58,M,3,Product Management,Asian,1.0,0
5429,5429,5430,Fan Ryce,41,F,1,Training,Latino,1.7,0
5430,5430,5431,Peggie Whightman,52,F,1,Marketing,Asian,2.0,1
5431,5431,5432,Philipa Perocci,36,F,4,Legal,Black,2.0,1
5432,5432,5433,Herman Troucher,22,M,1,Services,Black,2.0,1
5433,5433,5434,Rouvin Schultheiss,33,M,1,Services,White,3.0,1
5434,5434,5435,Denver Matthiae,34,M,2,Training,Asian,0.0,1
5435,5435,5436,Alvy Neward,32,M,4,Training,Latino,2.0,0
5436,5436,5437,Trey Skynner,36,M,3,Support,Asian,1.0,1
5437,5437,5438,Arley Mazin,34,M,2,Human Resources,White,2.7,0
5438,5438,5439,Chrissie Oxlee,23,M,2,Engineering,Other,1.7,0
5439,5439,5440,Jordanna Alabastar,56,F,1,Sales,Latino,3.0,1
5440,5440,5441,Fina Beddie,21,F,1,Business Development,Black,3.7,1
5441,5441,5442,Hakim Couthard,45,M,1,Marketing,Other,2.3,1
5442,5442,5443,Davidde Verryan,55,M,1,Product Management,White,3.3,1
5443,5443,5444,Carla Crolly,55,F,3,Engineering,Black,1.0,1
5444,5444,5445,Merci Hailwood,21,F,3,Services,Other,3.3,0
5445,5445,5446,Kailey Pennini,52,F,2,Product Management,Black,3.0,0
5446,5446,5447,Giffy Lesser,23,M,5,Services,Latino,1.3,0
5447,5447,5448,Vaclav Tomczynski,57,M,5,Training,Latino,1.7,1
5448,5448,5449,Steven Dilloway,50,M,1,Marketing,Other,2.7,0
5449,5449,5450,Tristan Hallowes,50,M,2,Human Resources,White,0.0,0
5450,5450,5451,Lynnett Skoof,40,F,5,Research and Development,Latino,0.7,0
5451,5451,5452,Leonid Dacombe,28,M,5,Research and Development,Black,2.0,1
5452,5452,5453,Bambi De Michetti,54,F,2,Marketing,Asian,4.0,1
5453,5453,5454,Clarance Dobble,58,M,3,Human Resources,Asian,1.7,1
5454,5454,5455,Isabeau Dawson,24,F,4,Accounting,White,2.3,1
5455,5455,5456,Marleah Robottham,48,F,3,Research and Development,Asian,2.3,0
5456,5456,5457,Moises Musicka,58,M,3,Support,Latino,1.3,1
5457,5457,5458,Maison Siddell,56,M,1,Marketing,Black,0.7,1
5458,5458,5459,Justis Jeste,49,M,3,Engineering,White,2.0,0
5459,5459,5460,Giselbert Ruilton,23,M,3,Engineering,Latino,3.7,0
5460,5460,5461,Lesya Loveless,43,F,3,Accounting,Black,2.7,1
5461,5461,5462,Noll Browett,37,M,4,Business Development,Other,0.7,0
5462,5462,5463,Merola Ambrogelli,56,F,2,Business Development,Black,1.3,0
5463,5463,5464,Valentino Hollerin,57,M,1,Product Management,Latino,2.7,1
5464,5464,5465,Arney Mulcahy,46,M,4,Training,Asian,1.7,0
5465,5465,5466,Jarvis Burgise,56,M,1,Engineering,White,1.0,0
5466,5466,5467,Brittan Thunder,29,F,3,Training,Black,3.0,0
5467,5467,5468,Issy Colthard,24,F,4,Business Development,Black,2.3,1
5468,5468,5469,Arty Muddiman,52,M,4,Human Resources,Black,1.0,1
5469,5469,5470,Koo Rebichon,46,F,2,Marketing,Other,1.3,0
5470,5470,5471,Sigmund Sinkinson,23,M,1,Services,Black,3.0,1
5471,5471,5472,Biron Cardoe,53,M,4,Legal,White,1.7,1
5472,5472,5473,Lethia Conlaund,55,F,2,Product Management,Other,3.3,1
5473,5473,5474,Janot Copas,48,F,2,Business Development,Asian,1.7,1
5474,5474,5475,Rebekah Divisek,57,F,3,Support,Latino,0.0,1
5475,5475,5476,Margie Labusquiere,52,F,4,Sales,Black,2.7,1
5476,5476,5477,Corly McLoughlin,56,F,1,Services,Black,1.0,0
5477,5477,5478,Diannne Cramphorn,27,F,5,Support,Other,2.0,1
5478,5478,5479,Jeno Tinsey,41,M,5,Business Development,Asian,1.3,0
5479,5479,5480,Rhiamon Trelease,57,F,1,Marketing,White,2.3,0
5480,5480,5481,Catie Borres,35,F,5,Human Resources,White,3.3,1
5481,5481,5482,Vinita Olech,26,F,3,Marketing,Other,2.0,0
5482,5482,5483,Barbaraanne Spier,41,F,2,Research and Development,Other,3.3,0
5483,5483,5484,Reta Furminger,22,F,1,Support,Latino,0.7,1
5484,5484,5485,Nikolas Scholig,24,M,5,Human Resources,White,0.7,0
5485,5485,5486,Carlynne Beloe,49,F,5,Legal,White,2.0,0
5486,5486,5487,Moselle Smiths,41,F,5,Sales,Latino,0.0,1
5487,5487,5488,Lucia Lyste,33,F,3,Training,Latino,2.7,1
5488,5488,5489,Elisabetta Strettle,42,F,1,Human Resources,Latino,2.0,0
5489,5489,5490,Valera Bagworth,40,F,4,Research and Development,Latino,1.7,0
5490,5490,5491,Reginauld Hrus,43,M,3,Support,Black,0.7,1
5491,5491,5492,Ezra Benner,41,M,5,Sales,Black,1.3,1
5492,5492,5493,Kaine McTrustram,43,M,3,Support,Black,2.0,1
5493,5493,5494,Kingsley Van der Hoeven,53,M,5,Accounting,White,0.7,0
5494,5494,5495,Winifield McCrone,33,M,1,Research and Development,Latino,3.0,0
5495,5495,5496,Dorthea Gimbrett,26,F,2,Legal,Latino,0.7,1
5496,5496,5497,Jasun Strathe,50,M,3,Marketing,White,3.7,1
5497,5497,5498,Mickey Bankes,52,M,2,Business Development,Asian,4.0,1
5498,5498,5499,Inesita Axelbey,37,F,2,Engineering,White,2.3,0
5499,5499,5500,Thelma Escala,52,F,5,Accounting,White,1.0,0
5500,5500,5501,Crosby Dominiak,57,M,2,Legal,Other,1.0,0
5501,5501,5502,Orazio Kedge,58,M,3,Support,Latino,3.3,1
5502,5502,5503,Kathi Tohill,59,F,3,Services,Other,4.0,1
5503,5503,5504,Nealy Miskin,22,M,2,Accounting,Asian,2.7,0
5504,5504,5505,Roderigo Thompstone,41,M,4,Services,White,1.3,1
5505,5505,5506,Tannie Woehler,28,M,4,Business Development,White,2.0,0
5506,5506,5507,Ruthie Gadson,51,F,4,Legal,Latino,2.7,0
5507,5507,5508,Noreen Iacovo,33,F,4,Support,Other,0.7,1
5508,5508,5509,Karney Adelsberg,56,M,1,Business Development,Asian,2.7,1
5509,5509,5510,Jard Garwell,33,M,5,Services,Asian,2.7,0
5510,5510,5511,Sandy Leadbetter,29,F,3,Human Resources,White,4.0,0
5511,5511,5512,Conrado Bygraves,22,M,2,Legal,White,1.3,0
5512,5512,5513,Berton Matthensen,46,M,4,Human Resources,Other,3.3,0
5513,5513,5514,Hana MacLure,22,F,4,Sales,White,2.0,1
5514,5514,5515,Sybil Mottershead,34,F,4,Sales,Black,2.3,1
5515,5515,5516,Gunilla Petlyura,49,F,3,Marketing,Black,1.3,0
5516,5516,5517,Cymbre Campanelli,33,F,4,Product Management,Other,2.0,0
5517,5517,5518,Verina Cullingworth,50,F,1,Training,White,1.3,0
5518,5518,5519,Teador Tocque,28,M,2,Human Resources,Other,2.7,0
5519,5519,5520,Bert Huddleston,25,F,5,Training,Other,1.3,0
5520,5520,5521,Dunstan Vidgen,37,M,3,Marketing,White,3.7,0
5521,5521,5522,Denyse Doyland,41,F,5,Services,Other,1.7,0
5522,5522,5523,Baxter Heisman,44,M,4,Marketing,Latino,3.7,1
5523,5523,5524,Clio Deane,31,F,5,Human Resources,Black,1.7,0
5524,5524,5525,Michelle Di Gregorio,59,F,3,Human Resources,Other,0.0,1
5525,5525,5526,Finn Raleston,60,M,1,Research and Development,Latino,2.7,0
5526,5526,5527,Chick Morriarty,40,M,2,Support,Latino,1.0,1
5527,5527,5528,Ida Digges,40,F,5,Accounting,White,1.7,1
5528,5528,5529,Francoise Gerleit,48,F,1,Engineering,Other,2.7,0
5529,5529,5530,Penny Matuszak,54,F,3,Human Resources,White,2.0,0
5530,5530,5531,Nickolai Leggon,49,M,3,Legal,Other,2.7,0
5531,5531,5532,Jacenta Yeend,30,F,1,Support,Latino,0.0,1
5532,5532,5533,Darn Hibling,56,M,3,Product Management,Latino,3.3,1
5533,5533,5534,Revkah Messruther,42,F,2,Marketing,White,2.3,1
5534,5534,5535,Daria Bodd,53,F,1,Accounting,White,4.0,1
5535,5535,5536,Annabal Bolton,51,F,4,Human Resources,Asian,4.0,1
5536,5536,5537,Kariotta Gieraths,48,F,4,Human Resources,Latino,3.0,0
5537,5537,5538,Morissa Philson,60,F,5,Business Development,Latino,3.7,1
5538,5538,5539,Consuelo Tours,39,F,4,Services,Black,2.3,0
5539,5539,5540,Margaretta Tedman,39,F,2,Sales,White,3.3,1
5540,5540,5541,Curcio Longley,40,M,4,Legal,Black,1.0,1
5541,5541,5542,Beatrisa Sprackling,42,F,2,Training,Black,3.7,1
5542,5542,5543,Rand Plester,29,M,4,Human Resources,Asian,1.0,1
5543,5543,5544,Adriano Grahl,21,M,4,Accounting,Latino,3.3,1
5544,5544,5545,Billi Fanshaw,28,F,2,Training,Black,3.7,0
5545,5545,5546,Kelcey Gamage,56,F,4,Accounting,Latino,1.7,0
5546,5546,5547,Reg Bocking,54,M,1,Marketing,Latino,2.0,0
5547,5547,5548,Rozanne De Hooch,24,F,5,Marketing,Black,1.7,1
5548,5548,5549,Constanta Millan,46,F,3,Business Development,White,1.0,0
5549,5549,5550,Kitty Fagan,23,F,4,Human Resources,Asian,3.0,0
5550,5550,5551,Saraann Hendrickson,28,F,2,Product Management,Latino,3.7,1
5551,5551,5552,Jule Winkell,23,M,5,Training,Black,2.0,0
5552,5552,5553,Norman Sturzaker,22,M,1,Accounting,Other,2.3,1
5553,5553,5554,Leontine Giovannilli,22,F,5,Research and Development,Asian,2.7,1
5554,5554,5555,Lexis Winstanley,39,F,4,Human Resources,Latino,2.3,0
5555,5555,5556,Charissa Tirkin,30,F,3,Product Management,Black,0.7,1
5556,5556,5557,Shayne Flintoffe,26,F,5,Business Development,Other,3.0,1
5557,5557,5558,Link Giacometti,56,M,3,Business Development,Other,1.7,1
5558,5558,5559,Jackie Edmund,59,F,4,Sales,Latino,3.0,0
5559,5559,5560,Alec Bhar,30,M,4,Legal,Black,3.3,0
5560,5560,5561,Helaina Nickoles,21,F,3,Engineering,Black,1.0,1
5561,5561,5562,Guendolen McCallister,27,F,5,Marketing,Black,0.0,1
5562,5562,5563,Mel Carsey,49,M,3,Services,Black,1.0,0
5563,5563,5564,Helaina Kleinschmidt,52,F,3,Business Development,Latino,0.7,1
5564,5564,5565,De witt Heersma,46,M,5,Research and Development,Other,3.3,0
5565,5565,5566,Moritz Crittal,27,M,2,Services,Asian,0.7,1
5566,5566,5567,Cory Bugdall,39,F,2,Engineering,Asian,1.3,0
5567,5567,5568,Aldous Beggio,49,M,4,Legal,Other,3.7,0
5568,5568,5569,Merill Tirrey,52,M,2,Services,White,3.3,1
5569,5569,5570,Sauncho Blowfield,46,M,5,Marketing,Asian,1.0,0
